StateWellNumber,County,RiverBasin,GridNumber,MajorMinorAquifer,LatitudeDD,LongitudeDD,Date,WaterLevel,WaterElevation
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/14/2022,257.73,3622.27
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/15/2022,257.76,3622.24
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/16/2022,257.86,3622.14
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/17/2022,258,3622
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/18/2022,257.9,3622.1
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/19/2022,257.86,3622.14
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/20/2022,257.95,3622.05
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/21/2022,258.07,3621.93
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/22/2022,258.05,3621.95
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/23/2022,258.03,3621.97
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/24/2022,258.11,3621.89
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/25/2022,258.09,3621.91
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/26/2022,257.98,3622.02
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/27/2022,257.84,3622.16
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/28/2022,257.93,3622.07
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/29/2022,258.09,3621.91
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/30/2022,258.31,3621.69
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,8/31/2022,258.26,3621.74
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/1/2022,258.13,3621.87
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/2/2022,258.19,3621.81
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/3/2022,258.35,3621.65
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/4/2022,258.18,3621.82
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/5/2022,258.18,3621.82
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/6/2022,258.31,3621.69
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/7/2022,258.29,3621.71
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/8/2022,258.04,3621.96
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/9/2022,258.08,3621.92
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/10/2022,258.36,3621.64
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/11/2022,258.41,3621.59
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/12/2022,258.19,3621.81
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/13/2022,258.2,3621.8
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/14/2022,258.3,3621.7
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/15/2022,258.29,3621.71
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/16/2022,258.31,3621.69
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/17/2022,258.32,3621.68
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/18/2022,258.4,3621.6
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/19/2022,258.43,3621.57
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/20/2022,258.43,3621.57
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/21/2022,258.44,3621.56
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/22/2022,258.44,3621.56
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/23/2022,258.33,3621.67
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/24/2022,258.41,3621.59
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/25/2022,258.57,3621.43
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/26/2022,258.5,3621.5
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/27/2022,258.53,3621.47
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/28/2022,258.57,3621.43
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/29/2022,258.43,3621.57
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,9/30/2022,258.35,3621.65
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/1/2022,258.44,3621.56
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/2/2022,258.6,3621.4
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/3/2022,258.51,3621.49
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/4/2022,258.53,3621.47
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/5/2022,258.6,3621.4
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/6/2022,258.67,3621.33
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/7/2022,258.69,3621.31
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/8/2022,258.58,3621.42
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/9/2022,258.46,3621.54
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/10/2022,258.35,3621.65
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/11/2022,258.24,3621.76
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/12/2022,258.35,3621.65
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/13/2022,258.56,3621.44
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/14/2022,258.33,3621.67
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/15/2022,258.42,3621.58
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/16/2022,258.65,3621.35
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/17/2022,258.63,3621.37
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/18/2022,258.62,3621.38
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/19/2022,258.45,3621.55
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/20/2022,258.37,3621.63
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/21/2022,258.2,3621.8
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/22/2022,258.21,3621.79
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/23/2022,258.23,3621.77
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/24/2022,258.47,3621.53
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/25/2022,258.63,3621.37
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/26/2022,258.41,3621.59
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/27/2022,258.37,3621.63
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/28/2022,258.75,3621.25
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/29/2022,258.53,3621.47
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/30/2022,258.44,3621.56
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,10/31/2022,258.42,3621.58
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/1/2022,258.45,3621.55
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/2/2022,258.4,3621.6
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/3/2022,258.26,3621.74
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/4/2022,258.41,3621.59
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/5/2022,258.19,3621.81
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/6/2022,258.33,3621.67
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/7/2022,258.65,3621.35
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/8/2022,258.49,3621.51
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/9/2022,258.23,3621.77
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/10/2022,258.25,3621.75
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/11/2022,258.51,3621.49
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/12/2022,258.5,3621.5
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/13/2022,258.18,3621.82
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/14/2022,258.25,3621.75
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/15/2022,258.63,3621.37
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/16/2022,258.58,3621.42
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/17/2022,258.39,3621.61
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/18/2022,258.47,3621.53
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/19/2022,258.47,3621.53
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/20/2022,258.29,3621.71
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/21/2022,258.34,3621.66
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/22/2022,258.27,3621.73
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/23/2022,257.99,3622.01
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/24/2022,258.18,3621.82
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/25/2022,258.38,3621.62
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/26/2022,257.93,3622.07
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/27/2022,258.08,3621.92
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/28/2022,257.94,3622.06
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/29/2022,257.97,3622.03
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,11/30/2022,258.52,3621.48
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/1/2022,258.19,3621.81
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/2/2022,258.13,3621.87
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/3/2022,258.43,3621.57
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/4/2022,258.06,3621.94
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/5/2022,257.97,3622.03
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/6/2022,258.14,3621.86
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/7/2022,258.38,3621.62
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/8/2022,258.33,3621.67
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/9/2022,258.21,3621.79
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/10/2022,258.24,3621.76
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/11/2022,258.08,3621.92
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/12/2022,257.81,3622.19
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/13/2022,257.88,3622.12
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/14/2022,258.16,3621.84
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/15/2022,258.31,3621.69
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/16/2022,258.38,3621.62
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/17/2022,258.25,3621.75
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/18/2022,258.09,3621.91
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/19/2022,258.25,3621.75
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/20/2022,258.21,3621.79
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/21/2022,257.79,3622.21
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/22/2022,257.98,3622.02
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/23/2022,258.31,3621.69
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/24/2022,258.09,3621.91
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/25/2022,257.88,3622.12
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/26/2022,258.06,3621.94
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/27/2022,257.5,3622.5
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/28/2022,257.49,3622.51
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/29/2022,257.84,3622.16
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/30/2022,257.92,3622.08
712401,Hartley,Canadian,7124,Ogallala,35.8058972,-102.6137889,12/31/2022,257.83,3622.17
712402,Hartley,Canadian,7124,Ogallala,35.822222,-102.598056,2/11/2022,239.2,3624.8
714502,Hartley,Canadian,7145,Ogallala,35.8091667,-102.3080556,2/10/2022,501.2,3403.8
715401,Hartley,Canadian,7154,Ogallala,35.808612,-102.238611,2/9/2022,494.9,3367.1
715403,Hartley,Canadian,7154,Ogallala,35.808889,-102.213056,2/9/2022,478.5,3361.5
715502,Hartley,Canadian,7155,Ogallala,35.808612,-102.168611,2/9/2022,428.7,3384.3
715603,Moore,Canadian,7156,Ogallala,35.807778,-102.130278,2/7/2022,417.75,3370.25
715703,Hartley,Canadian,7157,Ogallala,35.765278,-102.230278,2/10/2022,407.3,3435.7
717304,Hartley,Canadian,7173,Ogallala,35.718889,-102.876389,2/14/2022,172.5,3852.5
717901,Hartley,Canadian,7179,Ogallala,35.6536111,-102.8997222,12/19/2022,88.02,3915.98
718101,Hartley,Canadian,7181,Ogallala,35.7186111,-102.8588889,2/14/2022,167.39,3839.61
722301,Hartley,Canadian,7223,Ogallala,35.7452778,-102.2894444,2/9/2022,439.4,3481.6
723102,Hartley,Canadian,7231,Ogallala,35.735556,-102.213612,2/9/2022,393.45,3416.55
724202,Moore,Canadian,7242,Ogallala,35.727778,-102.053612,1/27/2022,325.63,3405.37
724403,Moore,Canadian,7244,Ogallala,35.706389,-102.111112,2/7/2022,419.05,3361.95
731602,Potter,Canadian,7316,Ogallala,35.5497222,-102.1538889,2/7/2022,146.8,3271.2
732201,Potter,Canadian,7322,Ogallala,35.599167,-102.060001,1/25/2022,168.8,3391.2
732201,Potter,Canadian,7322,Ogallala,35.599167,-102.060001,11/22/2022,166.3,3393.7
732202,Moore,Canadian,7322,Ogallala,35.623333,-102.055278,1/25/2022,67.4,3522.6
732202,Moore,Canadian,7322,Ogallala,35.623333,-102.055278,11/22/2022,70,3520
732801,Potter,Canadian,7328,Ogallala,35.5291667,-102.0563889,2/7/2022,134.6,3267.4
732901,Potter,Canadian,7329,Ogallala,35.5211111,-102.0122222,2/7/2022,172.6,3247.4
734801,Oldham,Canadian,7348,Ogallala,35.4011111,-102.8147222,12/6/2022,162.65,3641.35
740601,Potter,Canadian,7406,Ogallala,35.4208333,-102.0122222,1/31/2022,73.9,3206.1
740901,Potter,Canadian,7409,Ogallala,35.3808333,-102.0108333,1/31/2022,137,3253
744807,Oldham,Canadian,7448,Ogallala,35.2691667,-102.5638889,12/6/2022,163.6,3927.4
745601,Oldham,Canadian,7456,Ogallala,35.3041667,-102.4130556,12/6/2022,159.57,3826.43
746801,Oldham,Canadian,7468,Ogallala,35.2666667,-102.3261111,12/6/2022,255.78,3760.22
748101,Potter,Canadian,7481,Ogallala,35.3641667,-102.1080556,2/9/2022,134.5,3405.5
748202,Potter,Canadian,7482,Ogallala,35.3575,-102.0730556,2/8/2022,6.1,3328.9
748601,Potter,Canadian,7486,Ogallala,35.311945,-102.015278,1/31/2022,142.2,3342.8
748601,Potter,Canadian,7486,Ogallala,35.311945,-102.015278,11/16/2022,143.5,3341.5
748701,Potter,Canadian,7487,Ogallala,35.2613889,-102.0927778,2/9/2022,83.2,3576.8
748701,Potter,Canadian,7487,Ogallala,35.2613889,-102.0927778,11/16/2022,83.1,3576.9
748801,Potter,Canadian,7488,Ogallala,35.2522222,-102.0630556,2/9/2022,44.3,3588.7
748801,Potter,Canadian,7488,Ogallala,35.2522222,-102.0630556,11/15/2022,44.6,3588.4
750701,Deaf Smith,Red,7507,Ogallala,35.1336111,-102.8369444,12/6/2022,133.39,4099.61
751401,Deaf Smith,Red,7514,Ogallala,35.1669444,-102.7455556,12/7/2022,238.75,3967.25
751601,Oldham,Canadian,7516,Ogallala,35.2002778,-102.6555556,12/7/2022,163.07,4008.93
751902,Deaf Smith,Red,7519,Ogallala,35.1322222,-102.6480556,12/7/2022,322.1,3830.9
752101,Oldham,Canadian,7521,Ogallala,35.2116667,-102.6088889,12/7/2022,219.51,3898.49
752502,Deaf Smith,Red,7525,Ogallala,35.1672222,-102.5588889,12/7/2022,255.6,3847.4
752610,Oldham,Red,7526,Ogallala,35.2005556,-102.5055556,12/7/2022,282.67,3814.33
752616,Deaf Smith,Red,7526,Ogallala,35.1669444,-102.5361111,12/7/2022,258.79,3838.21
753227,Oldham,Canadian,7532,Ogallala,35.2405556,-102.4502778,12/7/2022,230.39,3811.61
753701,Deaf Smith,Red,7537,Ogallala,35.163889,-102.488611,1/11/2022,260.76,3790.24
753902,Deaf Smith,Red,7539,Ogallala,35.145,-102.391389,1/11/2022,254.45,3739.55
754404,Oldham,Red,7544,Ogallala,35.1883333,-102.3641667,12/7/2022,230.7,3769.3
754702,Deaf Smith,Red,7547,Ogallala,35.144167,-102.347222,1/11/2022,187.14,3774.86
754901,Deaf Smith,Red,7549,Ogallala,35.149722,-102.276389,1/11/2022,209.12,3676.88
755515,Deaf Smith,Red,7555,Ogallala,35.1747639,-102.1748667,1/11/2022,301.98,3577.02
755601,Potter,Red,7556,Ogallala,35.205556,-102.146389,1/3/2022,260.22,3636.78
755701,Deaf Smith,Red,7557,Ogallala,35.160556,-102.224722,1/11/2022,269.46,3611.54
755801,Deaf Smith,Red,7558,Ogallala,35.1311111,-102.1872222,1/11/2022,272.16,3582.84
755921,Randall,Red,7559,Ogallala,35.131389,-102.139445,3/9/2022,256.98,3567.02
756307,Potter,Red,7563,Ogallala,35.218611,-102.0275,1/3/2022,239.53,3575.47
756405,Potter,Canadian,7564,Ogallala,35.198334,-102.089722,1/3/2022,249.29,3592.71
756501,Potter,Red,7565,Ogallala,35.206667,-102.063889,1/3/2022,248.47,3575.53
756511,Potter,Canadian,7565,Ogallala,35.189722,-102.045834,3/9/2022,264.22,3552.78
756621,Potter,Red,7566,Ogallala,35.183889,-102.016667,1/3/2022,236.25,3555.75
756702,Randall,Red,7567,Ogallala,35.161389,-102.097778,1/3/2022,249.59,3581.41
756808,Randall,Red,7568,Ogallala,35.1619861,-102.0514917,1/3/2022,251.86,3551.14
756904,Randall,Red,7569,Ogallala,35.152223,-102.010278,1/4/2022,217.4,3541.6
757201,Deaf Smith,Canadian,7572,Ogallala,35.1125,-102.9297222,12/6/2022,139.25,4178.75
758601,Deaf Smith,Red,7586,Ogallala,35.0475,-102.7638889,12/7/2022,313.82,3929.18
758901,Deaf Smith,Red,7589,Ogallala,35.01,-102.7822222,12/7/2022,228,3948
759101,Deaf Smith,Red,7591,Ogallala,35.1169444,-102.71,12/7/2022,292.85,3874.15
759201,Deaf Smith,Red,7592,Ogallala,35.1038889,-102.6808333,12/7/2022,333.18,3822.82
759301,Deaf Smith,Red,7593,Ogallala,35.0947222,-102.6341667,12/7/2022,351.65,3822.35
759501,Deaf Smith,Red,7595,Ogallala,35.0730556,-102.7025,12/7/2022,317.18,3867.82
759602,Deaf Smith,Red,7596,Ogallala,35.0519444,-102.6577778,12/7/2022,332.31,3829.69
759801,Deaf Smith,Red,7598,Ogallala,35.0327778,-102.6844444,12/7/2022,285.59,3852.41
759802,Deaf Smith,Red,7598,Ogallala,35.0041667,-102.7025,12/7/2022,275.2,3859.8
760101,Deaf Smith,Red,7601,Ogallala,35.1019444,-102.6055556,12/7/2022,362.71,3794.29
760201,Deaf Smith,Red,7602,Ogallala,35.1027778,-102.5644444,12/7/2022,321.1,3799.9
760202,Deaf Smith,Red,7602,Ogallala,35.094167,-102.578611,1/25/2022,324.22,3790.78
760301,Deaf Smith,Red,7603,Ogallala,35.105001,-102.506667,1/11/2022,314.96,3749.04
760302,Deaf Smith,Red,7603,Ogallala,35.1236111,-102.5119444,12/7/2022,306.96,3764.04
760401,Deaf Smith,Red,7604,Ogallala,35.057501,-102.615001,3/9/2022,327.17,3800.83
760502,Deaf Smith,Red,7605,Ogallala,35.072222,-102.549722,1/25/2022,326.22,3754.78
760701,Deaf Smith,Red,7607,Ogallala,35.011667,-102.5975,1/25/2022,290.41,3776.59
760901,Deaf Smith,Red,7609,Ogallala,35.031389,-102.5175,1/25/2022,283.88,3749.12
761105,Deaf Smith,Red,7611,Ogallala,35.108612,-102.471389,3/9/2022,311.23,3721.77
761224,Deaf Smith,Red,7612,Ogallala,35.103889,-102.436389,1/25/2022,288.99,3721.01
761324,Deaf Smith,Red,7613,Ogallala,35.095834,-102.401112,1/25/2022,247.24,3737.76
761523,Deaf Smith,Red,7615,Ogallala,35.055834,-102.446389,1/25/2022,297.99,3699.01
761601,Deaf Smith,Red,7616,Ogallala,35.071667,-102.393056,1/25/2022,251.56,3712.44
761802,Deaf Smith,Red,7618,Ogallala,35.0275,-102.433889,2/1/2022,294.28,3676.72
761815,Deaf Smith,Red,7618,Ogallala,35.019722,-102.455834,2/1/2022,320.66,3686.34
761902,Deaf Smith,Red,7619,Ogallala,35.011945,-102.398056,2/8/2022,305.32,3623.68
762101,Deaf Smith,Red,7621,Ogallala,35.085,-102.348056,2/8/2022,246.97,3689.03
762301,Deaf Smith,Red,7623,Ogallala,35.095556,-102.273889,1/27/2022,197.77,3697.23
762502,Deaf Smith,Red,7625,Ogallala,35.055556,-102.312778,2/8/2022,253.22,3653.78
762601,Deaf Smith,Red,7626,Ogallala,35.059167,-102.256389,1/27/2022,237.24,3619.76
762714,Deaf Smith,Red,7627,Ogallala,35.0372639,-102.3577833,2/8/2022,275.48,3639.52
762823,Deaf Smith,Red,7628,Ogallala,35.006389,-102.313889,2/8/2022,245.32,3636.68
762901,Deaf Smith,Red,7629,Ogallala,35.0266667,-102.2566667,1/27/2022,225.28,3623.72
763202,Deaf Smith,Red,7632,Ogallala,35.094722,-102.202778,1/11/2022,230.26,3610.74
763301,Randall,Red,7633,Ogallala,35.102223,-102.150278,1/3/2022,253.82,3574.18
763401,Deaf Smith,Red,7634,Ogallala,35.060834,-102.214167,1/27/2022,179.75,3651.25
763601,Randall,Red,7636,Ogallala,35.058334,-102.132222,1/3/2022,213.71,3582.29
763702,Deaf Smith,Red,7637,Ogallala,35.011945,-102.213334,1/27/2022,214.21,3606.79
763902,Randall,Red,7639,Ogallala,35.025278,-102.150556,1/3/2022,190.86,3595.14
764135,Randall,Red,7641,Ogallala,35.124722,-102.099445,1/3/2022,222.56,3584.44
764202,Randall,Red,7642,Ogallala,35.117222,-102.051112,1/4/2022,197.08,3574.92
764411,Randall,Red,7644,Ogallala,35.072778,-102.096111,1/5/2022,134.12,3643.88
764422,Randall,Red,7644,Ogallala,35.053056,-102.096389,1/5/2022,125.84,3630.16
764507,Randall,Red,7645,Ogallala,35.075833,-102.046945,1/5/2022,164.95,3565.05
764625,Randall,Red,7646,Ogallala,35.053889,-102.007223,1/5/2022,205,3493
764816,Randall,Red,7648,Ogallala,35.014167,-102.051945,1/3/2022,146.41,3578.59
808602,Hartley,Canadian,8086,Ogallala,35.933889,-103.017778,2/18/2022,188.87,4140.13
816901,Hartley,Canadian,8169,Ogallala,35.751667,-103.008056,2/14/2022,224.33,4045.67
916901,Deaf Smith,Red,9169,Ogallala,34.765556,-103.027222,1/14/2022,136.35,4131.65
924302,Parmer,Red,9243,Ogallala,34.740278,-103.027778,1/26/2022,295,4097
924601,Parmer,Red,9246,Ogallala,34.706389,-103.012501,1/26/2022,329.04,4064.96
924603,Parmer,Red,9246,Ogallala,34.685556,-103.002223,1/26/2022,316.7,4051.3
924604,Parmer,Red,9246,Ogallala,34.6712528,-103.0406139,1/26/2022,310.64,4048.36
932305,Parmer,Brazos,9323,Ogallala,34.595,-103.023333,2/28/2022,325.2,3985.8
932502,Parmer,Brazos,9325,Ogallala,34.5702778,-103.0430556,2/28/2022,436.63,3857.37
940201,Parmer,Brazos,9402,Ogallala,34.481667,-103.043056,1/20/2022,363.5,3840.5
940911,Parmer,Brazos,9409,Ogallala,34.413334,-103.006945,1/19/2022,404.53,3749.47
948305,Parmer,Brazos,9483,Ogallala,34.352223,-103.008334,1/19/2022,350.4,3764.6
948306,Parmer,Brazos,9483,Ogallala,34.373611,-103.026111,1/19/2022,359.3,3780.7
948902,Bailey,Brazos,9489,Ogallala,34.2875,-103.033611,1/5/2022,244.3,3813.7
948904,Bailey,Brazos,9489,Ogallala,34.251667,-103.014445,1/5/2022,191.02,3804.98
956602,Bailey,Brazos,9566,Ogallala,34.205278,-103.029444,1/14/2022,125,3853
956603,Bailey,Brazos,9566,Ogallala,34.186389,-103.016944,1/14/2022,79.84,3864.16
956903,Bailey,Brazos,9569,Ogallala,34.146111,-103.031667,1/14/2022,104.88,3850.12
956904,Bailey,Brazos,9569,Ogallala,34.145,-103.002223,3/1/2022,106.76,3259.24
964301,Bailey,Brazos,9643,Ogallala,34.0925,-103.021111,3/1/2022,106.16,3817.84
964901,Bailey,Brazos,9649,Ogallala,34.017975,-103.02705,1/12/2022,126.72,3976.28
1001302,Deaf Smith,Red,10013,Ogallala,34.980412,-102.913197,12/8/2022,257.89,4042.11
1001401,Deaf Smith,Red,10014,Ogallala,34.9302778,-102.9752778,12/8/2022,155.12,4171.88
1002301,Deaf Smith,Red,10023,Ogallala,34.9747222,-102.7544444,12/8/2022,304.16,3907.84
1002802,Deaf Smith,Red,10028,Ogallala,34.8908333,-102.8019444,12/5/2022,245.23,3972.77
1002901,Deaf Smith,Red,10029,Ogallala,34.9019444,-102.7630556,12/5/2022,275.79,3939.21
1003101,Deaf Smith,Red,10031,Ogallala,34.96,-102.74,12/8/2022,303.46,3891.54
1003201,Deaf Smith,Red,10032,Ogallala,34.975,-102.671111,1/18/2022,318.57,3822.43
